rank,route_id,location,priority,score,lmi_pct,electric_heat_pct,conversion_rate,freshness,households,daily_kwh,lat,lon
239,R1539,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.198643423264826,-77.35639183980918
240,R1540,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.54450380947212
241,R1541,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.52740272132094
242,R1542,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.51030163316976
243,R1543,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.4932005450186
244,R1544,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.47609945686742
245,R1545,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.45899836871624
246,R1546,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.44189728056506
247,R1547,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.42479619241388
248,R1548,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.4076951042627
249,R1549,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.39059401611154
250,R1550,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.37349292796036
251,R1551,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.21785542723204,-77.35639183980918
252,R1552,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.54450380947212
253,R1553,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.52740272132094
254,R1554,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.51030163316976
255,R1555,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.4932005450186
256,R1556,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.47609945686742
257,R1557,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.45899836871624
258,R1558,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.44189728056506
259,R1559,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.42479619241388
260,R1560,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.4076951042627
261,R1561,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.39059401611154
262,R1562,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.37349292796036
263,R1563,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.237067431199264,-77.35639183980918
264,R1564,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.54450380947212
265,R1565,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.52740272132094
266,R1566,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.51030163316976
267,R1567,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.4932005450186
268,R1568,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.47609945686742
269,R1569,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.45899836871624
270,R1570,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.44189728056506
271,R1571,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.42479619241388
272,R1572,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.4076951042627
273,R1573,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.39059401611154
274,R1574,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.37349292796036
275,R1575,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.25627943516649,-77.35639183980918
276,R1576,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.54450380947212
277,R1577,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.52740272132094
278,R1578,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.51030163316976
279,R1579,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.4932005450186
280,R1580,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.47609945686742
281,R1581,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.45899836871624
282,R1582,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.44189728056506
283,R1583,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.42479619241388
284,R1584,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.4076951042627
285,R1585,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.39059401611154
286,R1586,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.37349292796036
287,R1587,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.27549143913371,-77.35639183980918
288,R1588,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.54450380947212
289,R1589,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.52740272132094
290,R1590,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.51030163316976
291,R1591,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.4932005450186
292,R1592,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.47609945686742
293,R1593,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.45899836871624
294,R1594,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.44189728056506
295,R1595,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.42479619241388
296,R1596,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.4076951042627
297,R1597,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.39059401611154
298,R1598,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.37349292796036
299,R1599,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.29470344310093,-77.35639183980918
300,R1600,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.54450380947212
301,R1601,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.52740272132094
302,R1602,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.51030163316976
303,R1603,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.4932005450186
304,R1604,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.47609945686742
305,R1605,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.45899836871624
306,R1606,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.44189728056506
307,R1607,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.42479619241388
308,R1608,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.4076951042627
309,R1609,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.39059401611154
310,R1610,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.37349292796036
311,R1611,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.313915447068155,-77.35639183980918
312,R1612,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.33312745103538,-77.54450380947212
313,R1613,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.33312745103538,-77.52740272132094
314,R1614,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.33312745103538,-77.51030163316976
315,R1615,Colonial Heights,FRESH,56.6,71.9,57.8,54.0,80.0,150,338132,37.33312745103538,-77.4932005450186
316,R2164,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.202251578969296,-77.32953129255736
317,R2165,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.202251578969296,-77.31370128608282
318,R2166,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.202251578969296,-77.29787127960827
319,R2167,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.202251578969296,-77.28204127313374
320,R2168,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.202251578969296,-77.2662112666592
321,R2169,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.21610988164038,-77.32953129255736
322,R2170,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.21610988164038,-77.31370128608282
323,R2171,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.21610988164038,-77.29787127960827
324,R2172,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.21610988164038,-77.28204127313374
325,R2173,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.21610988164038,-77.2662112666592
326,R2174,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.229968184311446,-77.32953129255736
327,R2175,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.229968184311446,-77.31370128608282
328,R2176,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.229968184311446,-77.29787127960827
329,R2177,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.229968184311446,-77.28204127313374
330,R2178,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.229968184311446,-77.2662112666592
331,R2179,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.24382648698251,-77.32953129255736
332,R2180,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.24382648698251,-77.31370128608282
333,R2181,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.24382648698251,-77.29787127960827
334,R2182,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.24382648698251,-77.28204127313374
335,R2183,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.24382648698251,-77.2662112666592
336,R2184,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.257684789653595,-77.32953129255736
337,R2185,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.257684789653595,-77.31370128608282
338,R2186,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.257684789653595,-77.29787127960827
339,R2187,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.257684789653595,-77.28204127313374
340,R2188,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.257684789653595,-77.2662112666592
341,R2189,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.27154309232466,-77.32953129255736
342,R2190,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.27154309232466,-77.31370128608282
343,R2191,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.27154309232466,-77.29787127960827
344,R2192,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.27154309232466,-77.28204127313374
345,R2193,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.27154309232466,-77.2662112666592
346,R2194,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.285401394995745,-77.32953129255736
347,R2195,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.285401394995745,-77.31370128608282
348,R2196,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.285401394995745,-77.29787127960827
349,R2197,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.285401394995745,-77.28204127313374
350,R2198,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.285401394995745,-77.2662112666592
351,R2199,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.29925969766681,-77.32953129255736
352,R2200,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.29925969766681,-77.31370128608282
353,R2201,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.29925969766681,-77.29787127960827
354,R2202,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.29925969766681,-77.28204127313374
355,R2203,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.29925969766681,-77.2662112666592
356,R2204,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.31311800033788,-77.32953129255736
357,R2205,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.31311800033788,-77.31370128608282
358,R2206,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.31311800033788,-77.29787127960827
359,R2207,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.31311800033788,-77.28204127313374
360,R2208,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.31311800033788,-77.2662112666592
361,R2209,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.32697630300896,-77.32953129255736
362,R2210,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.32697630300896,-77.31370128608282
363,R2211,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.32697630300896,-77.29787127960827
364,R2212,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.32697630300896,-77.28204127313374
365,R2213,Hopewell,FRESH,56.6,70.8,71.6,42.0,80.0,150,266284,37.32697630300896,-77.2662112666592
366,R2731,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.45099066812326,-77.96861505770065
367,R2732,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.45099066812326,-77.90722803920727
368,R2733,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.45099066812326,-77.8458410207139
369,R2734,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.45099066812326,-77.78445400222054
370,R2735,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.45099066812326,-77.72306698372716
371,R2736,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.499632677676324,-77.96861505770065
372,R2737,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.499632677676324,-77.90722803920727
373,R2738,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.499632677676324,-77.8458410207139
374,R2739,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.499632677676324,-77.78445400222054
375,R2740,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.499632677676324,-77.72306698372716
376,R2741,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.54827468722939,-77.96861505770065
377,R2742,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.54827468722939,-77.90722803920727
378,R2743,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,153,292028,38.54827468722939,-77.8458410207139
379,R3480,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.36500566046597,-77.49675815550242
380,R3481,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.36500566046597,-77.49064565359326
381,R3482,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.36924566114667,-77.49675815550242
382,R3597,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,166,292028,38.16632972679232,-79.07928438109529
383,R3598,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,166,292028,38.17026806069572,-79.07928438109529
384,R3599,Rural,FRESH,56.6,67.2,70.0,45.0,95.0,166,292028,38.17420639459911,-79.07928438109529
385,R3687,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.316553150515595,-77.49987340331327
386,R3688,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.316553150515595,-77.49062540017687
387,R3689,Fredericksburg,FRESH,56.6,77.6,56.2,49.0,70.0,166,227951,38.32276815182455,-77.49987340331327
388,R2360,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.54358311754731
389,R2361,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.50910648178342
390,R2362,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.47462984601955
391,R2363,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.44015321025567
392,R2364,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.40567657449179
393,R2365,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.37119993872793
394,R2366,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.33672330296403
395,R2367,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.48243531190699,-77.30224666720017
396,R2368,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.54358311754731
397,R2369,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.50910648178342
398,R2370,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.47462984601955
399,R2371,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.44015321025567
400,R2372,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.40567657449179
401,R2373,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.37119993872793
402,R2374,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.33672330296403
403,R2375,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.51390656767393,-77.30224666720017
404,R2376,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.54358311754731
405,R2377,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.50910648178342
406,R2378,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.47462984601955
407,R2379,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.44015321025567
408,R2380,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.40567657449179
409,R2381,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.37119993872793
410,R2382,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.33672330296403
411,R2383,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.54537782344086,-77.30224666720017
412,R2384,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.54358311754731
413,R2385,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.50910648178342
414,R2386,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.47462984601955
415,R2387,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.44015321025567
416,R2388,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.40567657449179
417,R2389,Manassas,FRESH,56.5,75.4,51.3,40.0,95.0,150,215653,38.5768490792078,-77.37119993872793
418,R3546,Rural,FRESH,56.3,66.8,70.0,45.0,95.0,166,292028,38.45562162634144,-78.89565284223062
419,R3547,Rural,FRESH,56.3,66.8,70.0,45.0,95.0,166,292028,38.45562162634144,-78.88115883773509
420,R3548,Rural,FRESH,56.3,66.8,70.0,45.0,95.0,166,292028,38.46495562837934,-78.89565284223062
421,R3849,Arlington,FRESH,56.1,77.8,48.0,40.0,95.0,166,145728,38.83716952156974,-77.09310755887469
422,R3850,Arlington,FRESH,56.1,77.8,48.0,40.0,95.0,166,145728,38.83716952156974,-77.0878760567734
423,R3851,Arlington,FRESH,56.1,77.8,48.0,40.0,95.0,166,145728,38.84029902230536,-77.09310755887469
424,R3384,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.38401933295779,-77.44363564067723
425,R3385,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.38401933295779,-77.41977013445663
426,R3386,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.403770670481364,-77.44363564067723
427,R3387,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.403770670481364,-77.41977013445663
428,R3388,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.42352200800495,-77.44363564067723
429,R3389,Fredericksburg,FRESH,56.0,76.6,56.2,49.0,70.0,166,227951,38.42352200800495,-77.41977013445663
430,R3915,Newport News,MODERATE,55.9,80.2,58.6,43.0,55.0,166,218740,37.25287112709289,-76.67159908636347
431,R3916,Newport News,MODERATE,55.9,80.2,58.6,43.0,55.0,166,218740,37.25812446112538,-76.67159908636347
432,R3917,Newport News,MODERATE,55.9,80.2,58.6,43.0,55.0,166,218740,37.263377795157865,-76.67159908636347
433,R3636,Rural,FRESH,55.8,66.1,70.0,45.0,95.0,166,292028,36.965277010743996,-78.23874155267218
434,R3637,Rural,FRESH,55.8,66.1,70.0,45.0,95.0,166,292028,36.986046347937254,-78.23874155267218
435,R3638,Rural,FRESH,55.8,66.1,70.0,45.0,95.0,166,292028,37.00681568513051,-78.23874155267218
436,R3759,Rural,FRESH,55.6,65.8,70.0,45.0,95.0,166,292028,37.91175359002695,-76.87062668514349
437,R3760,Rural,FRESH,55.6,65.8,70.0,45.0,95.0,166,292028,37.92144359237915,-76.87062668514349
438,R3761,Rural,FRESH,55.6,65.8,70.0,45.0,95.0,166,292028,37.931133594731335,-76.87062668514349
439,R3618,Arlington,FRESH,55.2,76.6,48.0,40.0,95.0,166,145728,38.876423112512526,-77.08703280933909
440,R3619,Arlington,FRESH,55.2,76.6,48.0,40.0,95.0,166,145728,38.87835177937946,-77.08703280933909
441,R3620,Arlington,FRESH,55.2,76.6,48.0,40.0,95.0,166,145728,38.88028044624639,-77.08703280933909
442,R3028,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.0315166248283,-76.67469638381374
443,R3029,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.0315166248283,-76.62940086894866
444,R3030,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.0315166248283,-76.58410535408359
445,R3031,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.0315166248283,-76.5388098392185
446,R3032,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.08111863430139,-76.67469638381374
447,R3033,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.08111863430139,-76.62940086894866
448,R3034,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.08111863430139,-76.58410535408359
449,R3035,Rural,FRESH,54.9,64.9,70.0,45.0,95.0,150,292028,38.08111863430139,-76.5388098392185
